tile_id,scale_level_m,tile_size_m,image_path,source_tif,pixel_col_off,pixel_row_off,pixel_width,pixel_height,center_x,center_y,min_x,min_y,max_x,max_y,affine
s80_x254207.293_y3364027.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254207.293_y3364027.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,215,648,144,144,254207.29280875245,3364027.454095203,254167.29280875245,3363987.454095203,254247.29280875245,3364067.454095203,"[0.5567399815132368, 0.0, 254166.9919047778, 0.0, -0.5567399815132368, 3364067.45166657]"
s80_x254207.293_y3364087.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254207.293_y3364087.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,215,540,144,144,254207.29280875245,3364087.454095203,254167.29280875245,3364047.454095203,254247.29280875245,3364127.454095203,"[0.5567399815132368, 0.0, 254166.9919047778, 0.0, -0.5567399815132368, 3364127.5795845734]"
s80_x254207.293_y3364147.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254207.293_y3364147.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,215,432,144,144,254207.29280875245,3364147.454095203,254167.29280875245,3364107.454095203,254247.29280875245,3364187.454095203,"[0.5567399815132368, 0.0, 254166.9919047778, 0.0, -0.5567399815132368, 3364187.7075025765]"
s80_x254207.293_y3364207.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254207.293_y3364207.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,215,324,144,144,254207.29280875245,3364207.454095203,254167.29280875245,3364167.454095203,254247.29280875245,3364247.454095203,"[0.5567399815132368, 0.0, 254166.9919047778, 0.0, -0.5567399815132368, 3364247.83542058]"
s80_x254207.293_y3364267.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254207.293_y3364267.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,215,217,144,144,254207.29280875245,3364267.454095203,254167.29280875245,3364227.454095203,254247.29280875245,3364307.454095203,"[0.5567399815132368, 0.0, 254166.9919047778, 0.0, -0.5567399815132368, 3364307.406598602]"
s80_x254207.293_y3364327.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254207.293_y3364327.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,215,109,144,144,254207.29280875245,3364327.454095203,254167.29280875245,3364287.454095203,254247.29280875245,3364367.454095203,"[0.5567399815132368, 0.0, 254166.9919047778, 0.0, -0.5567399815132368, 3364367.5345166055]"
s80_x254207.293_y3364387.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254207.293_y3364387.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,215,1,144,144,254207.29280875245,3364387.454095203,254167.29280875245,3364347.454095203,254247.29280875245,3364427.454095203,"[0.5567399815132368, 0.0, 254166.9919047778, 0.0, -0.5567399815132368, 3364427.662434609]"
s80_x254207.293_y3364447.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254207.293_y3364447.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,215,-107,144,144,254207.29280875245,3364447.454095203,254167.29280875245,3364407.454095203,254247.29280875245,3364487.454095203,"[0.5567399815132368, 0.0, 254166.9919047778, 0.0, -0.5567399815132368, 3364487.7903526123]"
s80_x254267.293_y3363847.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254267.293_y3363847.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,323,971,144,144,254267.29280875245,3363847.454095203,254227.29280875245,3363807.454095203,254307.29280875245,3363887.454095203,"[0.5567399815132368, 0.0, 254227.1198227812, 0.0, -0.5567399815132368, 3363887.6246525412]"
s80_x254267.293_y3363907.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254267.293_y3363907.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,323,863,144,144,254267.29280875245,3363907.454095203,254227.29280875245,3363867.454095203,254307.29280875245,3363947.454095203,"[0.5567399815132368, 0.0, 254227.1198227812, 0.0, -0.5567399815132368, 3363947.7525705444]"
s80_x254267.293_y3363967.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254267.293_y3363967.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,323,755,144,144,254267.29280875245,3363967.454095203,254227.29280875245,3363927.454095203,254307.29280875245,3364007.454095203,"[0.5567399815132368, 0.0, 254227.1198227812, 0.0, -0.5567399815132368, 3364007.880488548]"
s80_x254267.293_y3364027.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254267.293_y3364027.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,323,648,144,144,254267.29280875245,3364027.454095203,254227.29280875245,3363987.454095203,254307.29280875245,3364067.454095203,"[0.5567399815132368, 0.0, 254227.1198227812, 0.0, -0.5567399815132368, 3364067.45166657]"
s80_x254267.293_y3364087.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254267.293_y3364087.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,323,540,144,144,254267.29280875245,3364087.454095203,254227.29280875245,3364047.454095203,254307.29280875245,3364127.454095203,"[0.5567399815132368, 0.0, 254227.1198227812, 0.0, -0.5567399815132368, 3364127.5795845734]"
s80_x254267.293_y3364147.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254267.293_y3364147.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,323,432,144,144,254267.29280875245,3364147.454095203,254227.29280875245,3364107.454095203,254307.29280875245,3364187.454095203,"[0.5567399815132368, 0.0, 254227.1198227812, 0.0, -0.5567399815132368, 3364187.7075025765]"
s80_x254267.293_y3364207.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254267.293_y3364207.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,323,324,144,144,254267.29280875245,3364207.454095203,254227.29280875245,3364167.454095203,254307.29280875245,3364247.454095203,"[0.5567399815132368, 0.0, 254227.1198227812, 0.0, -0.5567399815132368, 3364247.83542058]"
s80_x254267.293_y3364267.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254267.293_y3364267.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,323,217,144,144,254267.29280875245,3364267.454095203,254227.29280875245,3364227.454095203,254307.29280875245,3364307.454095203,"[0.5567399815132368, 0.0, 254227.1198227812, 0.0, -0.5567399815132368, 3364307.406598602]"
s80_x254267.293_y3364327.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254267.293_y3364327.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,323,109,144,144,254267.29280875245,3364327.454095203,254227.29280875245,3364287.454095203,254307.29280875245,3364367.454095203,"[0.5567399815132368, 0.0, 254227.1198227812, 0.0, -0.5567399815132368, 3364367.5345166055]"
s80_x254267.293_y3364387.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254267.293_y3364387.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,323,1,144,144,254267.29280875245,3364387.454095203,254227.29280875245,3364347.454095203,254307.29280875245,3364427.454095203,"[0.5567399815132368, 0.0, 254227.1198227812, 0.0, -0.5567399815132368, 3364427.662434609]"
s80_x254267.293_y3364447.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254267.293_y3364447.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,323,-107,144,144,254267.29280875245,3364447.454095203,254227.29280875245,3364407.454095203,254307.29280875245,3364487.454095203,"[0.5567399815132368, 0.0, 254227.1198227812, 0.0, -0.5567399815132368, 3364487.7903526123]"
s80_x254327.293_y3363847.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254327.293_y3363847.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,431,971,144,144,254327.29280875245,3363847.454095203,254287.29280875245,3363807.454095203,254367.29280875245,3363887.454095203,"[0.5567399815132368, 0.0, 254287.24774078466, 0.0, -0.5567399815132368, 3363887.6246525412]"
s80_x254327.293_y3363907.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254327.293_y3363907.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,431,863,144,144,254327.29280875245,3363907.454095203,254287.29280875245,3363867.454095203,254367.29280875245,3363947.454095203,"[0.5567399815132368, 0.0, 254287.24774078466, 0.0, -0.5567399815132368, 3363947.7525705444]"
s80_x254327.293_y3363967.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254327.293_y3363967.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,431,755,144,144,254327.29280875245,3363967.454095203,254287.29280875245,3363927.454095203,254367.29280875245,3364007.454095203,"[0.5567399815132368, 0.0, 254287.24774078466, 0.0, -0.5567399815132368, 3364007.880488548]"
s80_x254327.293_y3364027.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254327.293_y3364027.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,431,648,144,144,254327.29280875245,3364027.454095203,254287.29280875245,3363987.454095203,254367.29280875245,3364067.454095203,"[0.5567399815132368, 0.0, 254287.24774078466, 0.0, -0.5567399815132368, 3364067.45166657]"
s80_x254327.293_y3364087.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254327.293_y3364087.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,431,540,144,144,254327.29280875245,3364087.454095203,254287.29280875245,3364047.454095203,254367.29280875245,3364127.454095203,"[0.5567399815132368, 0.0, 254287.24774078466, 0.0, -0.5567399815132368, 3364127.5795845734]"
s80_x254327.293_y3364147.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254327.293_y3364147.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,431,432,144,144,254327.29280875245,3364147.454095203,254287.29280875245,3364107.454095203,254367.29280875245,3364187.454095203,"[0.5567399815132368, 0.0, 254287.24774078466, 0.0, -0.5567399815132368, 3364187.7075025765]"
s80_x254327.293_y3364207.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254327.293_y3364207.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,431,324,144,144,254327.29280875245,3364207.454095203,254287.29280875245,3364167.454095203,254367.29280875245,3364247.454095203,"[0.5567399815132368, 0.0, 254287.24774078466, 0.0, -0.5567399815132368, 3364247.83542058]"
s80_x254327.293_y3364267.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254327.293_y3364267.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,431,217,144,144,254327.29280875245,3364267.454095203,254287.29280875245,3364227.454095203,254367.29280875245,3364307.454095203,"[0.5567399815132368, 0.0, 254287.24774078466, 0.0, -0.5567399815132368, 3364307.406598602]"
s80_x254327.293_y3364327.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254327.293_y3364327.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,431,109,144,144,254327.29280875245,3364327.454095203,254287.29280875245,3364287.454095203,254367.29280875245,3364367.454095203,"[0.5567399815132368, 0.0, 254287.24774078466, 0.0, -0.5567399815132368, 3364367.5345166055]"
s80_x254327.293_y3364387.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254327.293_y3364387.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,431,1,144,144,254327.29280875245,3364387.454095203,254287.29280875245,3364347.454095203,254367.29280875245,3364427.454095203,"[0.5567399815132368, 0.0, 254287.24774078466, 0.0, -0.5567399815132368, 3364427.662434609]"
s80_x254327.293_y3364447.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254327.293_y3364447.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,431,-107,144,144,254327.29280875245,3364447.454095203,254287.29280875245,3364407.454095203,254367.29280875245,3364487.454095203,"[0.5567399815132368, 0.0, 254287.24774078466, 0.0, -0.5567399815132368, 3364487.7903526123]"
s80_x254387.293_y3363847.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254387.293_y3363847.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,538,971,144,144,254387.29280875245,3363847.454095203,254347.29280875245,3363807.454095203,254427.29280875245,3363887.454095203,"[0.5567399815132368, 0.0, 254346.81891880656, 0.0, -0.5567399815132368, 3363887.6246525412]"
s80_x254387.293_y3363907.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254387.293_y3363907.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,538,863,144,144,254387.29280875245,3363907.454095203,254347.29280875245,3363867.454095203,254427.29280875245,3363947.454095203,"[0.5567399815132368, 0.0, 254346.81891880656, 0.0, -0.5567399815132368, 3363947.7525705444]"
s80_x254387.293_y3363967.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254387.293_y3363967.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,538,755,144,144,254387.29280875245,3363967.454095203,254347.29280875245,3363927.454095203,254427.29280875245,3364007.454095203,"[0.5567399815132368, 0.0, 254346.81891880656, 0.0, -0.5567399815132368, 3364007.880488548]"
s80_x254387.293_y3364027.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254387.293_y3364027.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,538,648,144,144,254387.29280875245,3364027.454095203,254347.29280875245,3363987.454095203,254427.29280875245,3364067.454095203,"[0.5567399815132368, 0.0, 254346.81891880656, 0.0, -0.5567399815132368, 3364067.45166657]"
s80_x254387.293_y3364087.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254387.293_y3364087.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,538,540,144,144,254387.29280875245,3364087.454095203,254347.29280875245,3364047.454095203,254427.29280875245,3364127.454095203,"[0.5567399815132368, 0.0, 254346.81891880656, 0.0, -0.5567399815132368, 3364127.5795845734]"
s80_x254387.293_y3364147.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254387.293_y3364147.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,538,432,144,144,254387.29280875245,3364147.454095203,254347.29280875245,3364107.454095203,254427.29280875245,3364187.454095203,"[0.5567399815132368, 0.0, 254346.81891880656, 0.0, -0.5567399815132368, 3364187.7075025765]"
s80_x254387.293_y3364207.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254387.293_y3364207.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,538,324,144,144,254387.29280875245,3364207.454095203,254347.29280875245,3364167.454095203,254427.29280875245,3364247.454095203,"[0.5567399815132368, 0.0, 254346.81891880656, 0.0, -0.5567399815132368, 3364247.83542058]"
s80_x254387.293_y3364267.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254387.293_y3364267.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,538,217,144,144,254387.29280875245,3364267.454095203,254347.29280875245,3364227.454095203,254427.29280875245,3364307.454095203,"[0.5567399815132368, 0.0, 254346.81891880656, 0.0, -0.5567399815132368, 3364307.406598602]"
s80_x254387.293_y3364327.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254387.293_y3364327.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,538,109,144,144,254387.29280875245,3364327.454095203,254347.29280875245,3364287.454095203,254427.29280875245,3364367.454095203,"[0.5567399815132368, 0.0, 254346.81891880656, 0.0, -0.5567399815132368, 3364367.5345166055]"
s80_x254387.293_y3364387.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254387.293_y3364387.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,538,1,144,144,254387.29280875245,3364387.454095203,254347.29280875245,3364347.454095203,254427.29280875245,3364427.454095203,"[0.5567399815132368, 0.0, 254346.81891880656, 0.0, -0.5567399815132368, 3364427.662434609]"
s80_x254387.293_y3364447.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254387.293_y3364447.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,538,-107,144,144,254387.29280875245,3364447.454095203,254347.29280875245,3364407.454095203,254427.29280875245,3364487.454095203,"[0.5567399815132368, 0.0, 254346.81891880656, 0.0, -0.5567399815132368, 3364487.7903526123]"
s80_x254447.293_y3363847.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254447.293_y3363847.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,646,971,144,144,254447.29280875245,3363847.454095203,254407.29280875245,3363807.454095203,254487.29280875245,3363887.454095203,"[0.5567399815132368, 0.0, 254406.94683681, 0.0, -0.5567399815132368, 3363887.6246525412]"
s80_x254447.293_y3363907.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254447.293_y3363907.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,646,863,144,144,254447.29280875245,3363907.454095203,254407.29280875245,3363867.454095203,254487.29280875245,3363947.454095203,"[0.5567399815132368, 0.0, 254406.94683681, 0.0, -0.5567399815132368, 3363947.7525705444]"
s80_x254447.293_y3363967.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254447.293_y3363967.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,646,755,144,144,254447.29280875245,3363967.454095203,254407.29280875245,3363927.454095203,254487.29280875245,3364007.454095203,"[0.5567399815132368, 0.0, 254406.94683681, 0.0, -0.5567399815132368, 3364007.880488548]"
s80_x254447.293_y3364027.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254447.293_y3364027.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,646,648,144,144,254447.29280875245,3364027.454095203,254407.29280875245,3363987.454095203,254487.29280875245,3364067.454095203,"[0.5567399815132368, 0.0, 254406.94683681, 0.0, -0.5567399815132368, 3364067.45166657]"
s80_x254447.293_y3364087.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254447.293_y3364087.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,646,540,144,144,254447.29280875245,3364087.454095203,254407.29280875245,3364047.454095203,254487.29280875245,3364127.454095203,"[0.5567399815132368, 0.0, 254406.94683681, 0.0, -0.5567399815132368, 3364127.5795845734]"
s80_x254447.293_y3364147.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254447.293_y3364147.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,646,432,144,144,254447.29280875245,3364147.454095203,254407.29280875245,3364107.454095203,254487.29280875245,3364187.454095203,"[0.5567399815132368, 0.0, 254406.94683681, 0.0, -0.5567399815132368, 3364187.7075025765]"
s80_x254447.293_y3364207.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254447.293_y3364207.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,646,324,144,144,254447.29280875245,3364207.454095203,254407.29280875245,3364167.454095203,254487.29280875245,3364247.454095203,"[0.5567399815132368, 0.0, 254406.94683681, 0.0, -0.5567399815132368, 3364247.83542058]"
s80_x254447.293_y3364267.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254447.293_y3364267.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,646,217,144,144,254447.29280875245,3364267.454095203,254407.29280875245,3364227.454095203,254487.29280875245,3364307.454095203,"[0.5567399815132368, 0.0, 254406.94683681, 0.0, -0.5567399815132368, 3364307.406598602]"
s80_x254447.293_y3364327.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254447.293_y3364327.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,646,109,144,144,254447.29280875245,3364327.454095203,254407.29280875245,3364287.454095203,254487.29280875245,3364367.454095203,"[0.5567399815132368, 0.0, 254406.94683681, 0.0, -0.5567399815132368, 3364367.5345166055]"
s80_x254447.293_y3364387.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254447.293_y3364387.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,646,1,144,144,254447.29280875245,3364387.454095203,254407.29280875245,3364347.454095203,254487.29280875245,3364427.454095203,"[0.5567399815132368, 0.0, 254406.94683681, 0.0, -0.5567399815132368, 3364427.662434609]"
s80_x254447.293_y3364447.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254447.293_y3364447.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,646,-107,144,144,254447.29280875245,3364447.454095203,254407.29280875245,3364407.454095203,254487.29280875245,3364487.454095203,"[0.5567399815132368, 0.0, 254406.94683681, 0.0, -0.5567399815132368, 3364487.7903526123]"
s80_x254507.293_y3363847.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254507.293_y3363847.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,754,971,144,144,254507.29280875245,3363847.454095203,254467.29280875245,3363807.454095203,254547.29280875245,3363887.454095203,"[0.5567399815132368, 0.0, 254467.07475481342, 0.0, -0.5567399815132368, 3363887.6246525412]"
s80_x254507.293_y3363907.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254507.293_y3363907.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,754,863,144,144,254507.29280875245,3363907.454095203,254467.29280875245,3363867.454095203,254547.29280875245,3363947.454095203,"[0.5567399815132368, 0.0, 254467.07475481342, 0.0, -0.5567399815132368, 3363947.7525705444]"
s80_x254507.293_y3363967.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254507.293_y3363967.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,754,755,144,144,254507.29280875245,3363967.454095203,254467.29280875245,3363927.454095203,254547.29280875245,3364007.454095203,"[0.5567399815132368, 0.0, 254467.07475481342, 0.0, -0.5567399815132368, 3364007.880488548]"
s80_x254507.293_y3364027.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254507.293_y3364027.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,754,648,144,144,254507.29280875245,3364027.454095203,254467.29280875245,3363987.454095203,254547.29280875245,3364067.454095203,"[0.5567399815132368, 0.0, 254467.07475481342, 0.0, -0.5567399815132368, 3364067.45166657]"
s80_x254507.293_y3364087.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254507.293_y3364087.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,754,540,144,144,254507.29280875245,3364087.454095203,254467.29280875245,3364047.454095203,254547.29280875245,3364127.454095203,"[0.5567399815132368, 0.0, 254467.07475481342, 0.0, -0.5567399815132368, 3364127.5795845734]"
s80_x254507.293_y3364147.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254507.293_y3364147.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,754,432,144,144,254507.29280875245,3364147.454095203,254467.29280875245,3364107.454095203,254547.29280875245,3364187.454095203,"[0.5567399815132368, 0.0, 254467.07475481342, 0.0, -0.5567399815132368, 3364187.7075025765]"
s80_x254507.293_y3364207.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254507.293_y3364207.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,754,324,144,144,254507.29280875245,3364207.454095203,254467.29280875245,3364167.454095203,254547.29280875245,3364247.454095203,"[0.5567399815132368, 0.0, 254467.07475481342, 0.0, -0.5567399815132368, 3364247.83542058]"
s80_x254507.293_y3364267.454,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254507.293_y3364267.454.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-88.tif,754,217,144,144,254507.29280875245,3364267.454095203,254467.29280875245,3364227.454095203,254547.29280875245,3364307.454095203,"[0.5567399815132368, 0.0, 254467.07475481342, 0.0, -0.5567399815132368, 3364307.406598602]"
